CustomerState;CustomerSurname;CustomerFirstname;NumberOfTransactions;MinAmount;MaxAmount;AverageAmount;SumOfAmounts
South Carolina;Blanc;Tony;7;324.43;967.59;653.62;4575.33
South Carolina;Blanco;Ezra;3;73.45;525.63;351.39;1054.17
South Carolina;Blasingame;Florinda;7;56.55;975.07;515.70;3609.90
South Carolina;Blauvelt;H. Coleman;7;34.22;790.23;473.20;3312.42
South Carolina;Bliss;Benny;5;287.42;926.00;653.94;3269.72
South Carolina;Blumberg;Wilfred;4;70.95;816.12;456.45;1825.79
South Carolina;Blunt;Rosalie;8;107.38;901.19;593.02;4744.19
South Carolina;Bockser;Marie;7;391.72;985.56;673.53;4714.72
South Carolina;Boettjer;Joyce;5;219.56;634.76;524.13;2620.65
South Carolina;Bolton;Rosa;7;216.04;883.62;575.16;4026.13
South Carolina;Bongirno;Lena;6;213.97;996.69;716.52;4299.14
South Carolina;Bonicelli;Yehoshua;5;29.04;357.47;212.44;1062.21
South Carolina;Booth;Patta;8;116.38;837.95;425.07;3400.57
South Carolina;Borden;Yvonne;6;290.97;836.16;612.22;3673.30
South Carolina;Borrelli;Odin;3;333.99;731.96;592.46;1777.39
South Carolina;Boshnack;Chaz;1;756.49;756.49;756.49;756.49
South Carolina;Boushey;Nicola;7;89.30;976.89;608.24;4257.69
South Carolina;Bradley;Arvid;2;232.92;514.00;373.46;746.92
South Carolina;Brandt;S. Gayle;1;358.18;358.18;358.18;358.18
South Carolina;Bratek;Viva;4;366.78;869.88;563.97;2255.88
South Carolina;Braunstein;Constance;2;683.66;927.27;805.46;1610.93
South Carolina;Brew;W. Michael;4;281.53;951.46;713.55;2854.18
South Carolina;Briar;Wavley;1;407.73;407.73;407.73;407.73
South Carolina;Brice;Eliza;5;32.46;814.88;474.19;2370.95
South Carolina;Bridges;Sharilynn;8;257.81;963.24;611.15;4889.21
South Carolina;Briles;Elinor;5;89.44;882.39;490.04;2450.18
South Carolina;Broderick;Chaillot;3;204.98;560.84;434.76;1304.29
South Carolina;Broska;Delia;3;131.33;499.62;368.26;1104.77
South Carolina;Brouillet;Marcelina;6;28.63;961.12;570.29;3421.74
South Carolina;Broxton;Mila;2;59.62;889.32;474.47;948.94
South Carolina;Bruha;Harold;6;290.98;995.27;581.36;3488.16
South Carolina;Bundtzen;Necia;4;73.17;756.81;433.65;1734.62
South Carolina;Burbank;Jacqeline;4;174.88;683.33;393.07;1572.27
South Carolina;Burr;Philip;7;231.33;969.80;637.66;4463.59
South Carolina;Cabezzas;Codileigh;5;23.91;668.27;319.09;1595.44
South Carolina;Callaway;Palmer;3;131.92;868.48;593.73;1781.18
South Carolina;Cammarota;Brittany;5;328.55;848.90;545.48;2727.39
South Carolina;Campbell;Gina;2;659.52;668.78;664.15;1328.30
South Carolina;Campello;Greta;5;274.32;991.19;683.54;3417.68
South Carolina;Caporaletti;Jalexis;6;225.06;969.16;671.52;4029.11
South Carolina;Caputo;Yvonne;5;40.52;899.89;373.78;1868.92
South Carolina;Carnes;Marlies;4;202.63;872.48;545.29;2181.16
South Carolina;Carrington;Anita;4;221.76;882.84;467.50;1870.02
South Carolina;Casados;Chastity;7;133.33;988.09;618.53;4329.73
South Carolina;Case;Russ;7;85.67;865.91;517.46;3622.23
South Carolina;Cavallo;Gonzalo;7;61.13;758.37;453.97;3177.78
South Carolina;Cedeno;Rosita;6;247.91;977.19;556.42;3338.51
South Carolina;Cefalu;Onita;5;320.82;973.13;517.71;2588.53
South Carolina;Cezar;Jhanadu;4;481.73;968.51;796.62;3186.49
South Carolina;Chamberlin;Sue;5;40.74;846.99;533.32;2666.61
South Carolina;Chan;Patrice;11;41.42;857.95;504.60;5550.64
South Carolina;Chilcott;Randee;5;62.35;844.09;532.73;2663.67
South Carolina;Cirrone;Benjamin;4;514.19;737.49;637.75;2551.00
South Carolina;Clem;Patricia;2;480.22;805.12;642.67;1285.34
South Carolina;Colombana;Jalexis;6;115.16;951.19;477.57;2865.45
South Carolina;Conrad;Diamonte;7;127.41;955.32;510.92;3576.46
South Carolina;Constuble;Ruby;6;265.73;914.01;618.80;3712.78
South Carolina;Cooley;Juan;6;172.64;869.03;460.95;2765.68
South Carolina;Cortez;Larisa;7;246.23;993.59;589.41;4125.86
South Carolina;Costa;Abel;6;256.01;905.62;497.49;2984.96
South Carolina;Creek;Herman;10;128.34;952.51;472.28;4722.83
South Carolina;Cristantiello;Millard;4;352.24;702.14;526.96;2107.83
South Carolina;Cronin;Joan Anderson;6;96.43;607.35;390.55;2343.29
South Carolina;Culp;Jon;5;25.97;810.84;339.26;1696.30
South Carolina;Cunningham;Darla;6;385.93;874.69;699.46;4196.78
South Carolina;Currier;Marygael;3;70.24;759.78;400.84;1202.51
South Carolina;Dardanis;Marcelina;4;149.17;851.94;401.40;1605.58
South Carolina;Dean;Eyra;5;275.80;997.94;758.93;3794.65
South Carolina;Demmitt;Cylvia;6;48.35;774.99;456.89;2741.33
South Carolina;Derry;Mary Jane;7;33.78;887.73;267.17;1870.19
South Carolina;Detwiler;Debbye;3;504.98;920.78;673.30;2019.90
South Carolina;Dewell;Jenifer;13;35.53;924.25;438.04;5694.54
South Carolina;Difatta;Lauern;5;581.98;967.96;780.07;3900.37
South Carolina;Digennaro;H. Patrick;2;551.01;896.95;723.98;1447.96
South Carolina;Dolgan;Norm;12;79.45;963.18;507.54;6090.53
South Carolina;Dumin;Larrie;8;146.81;840.86;456.70;3653.61
South Carolina;Dutton;Abbie;7;79.36;906.67;438.95;3072.64
South Carolina;Dyer;Ciro;3;112.93;782.70;426.92;1280.77
South Carolina;Dymesich;Betty Jo;3;727.66;948.95;861.07;2583.21
South Carolina;Eason;Ted;3;356.79;876.02;586.83;1760.50
South Carolina;Easton;Kimball;3;361.61;783.48;597.34;1792.01
South Carolina;Eberle;Trina;6;93.29;823.53;521.78;3130.70
South Carolina;Epling;Leeann;2;34.95;84.20;59.58;119.15
South Carolina;Farfan;Simon;1;520.09;520.09;520.09;520.09
South Carolina;Faucette;Esmeralda;4;404.90;984.22;734.74;2938.95
South Carolina;Faulk;Sterling;3;318.81;774.16;494.29;1482.88
South Carolina;Fazio;Ellen;5;184.61;986.33;706.66;3533.31
South Carolina;Fishburn;Samuel;3;108.56;983.04;561.63;1684.89
South Carolina;Fletcher;Brandon;8;105.45;975.84;636.40;5091.24
South Carolina;Foley;Matthew;6;123.18;936.49;567.06;3402.34
South Carolina;Friedman;Cyndee;5;178.36;869.79;474.07;2370.34
South Carolina;Fritz;Luke;3;733.92;914.43;811.19;2433.56
South Carolina;Gann;Edie;3;557.64;876.72;769.59;2308.77
South Carolina;Gardner;Antonio;5;131.56;861.29;428.54;2142.69
South Carolina;Gelabert;Maybelle;4;379.39;809.65;607.60;2430.41
South Carolina;Genara;Leona;4;342.28;902.55;676.22;2704.89
South Carolina;Gentz;Nicolette;5;422.56;982.13;765.27;3826.33
South Carolina;Gerber;August;8;125.07;930.15;443.41;3547.28
South Carolina;Gill;Karie;10;105.13;874.15;508.89;5088.92
South Carolina;Goins;Simon;7;98.49;959.89;456.31;3194.14
South Carolina;Golberg;Leoncio;1;96.95;96.95;96.95;96.95
South Carolina;Goodwin;Rosmarie;8;283.74;981.88;729.40;5835.22
South Carolina;Goodyear;Paulette;6;130.01;709.99;470.58;2823.47
South Carolina;Goudreau;Alexzandra;4;239.98;983.39;544.25;2176.99
South Carolina;Grauert;S. Gayle;2;305.66;881.51;593.59;1187.17
South Carolina;Gray;Reina;3;622.53;904.16;729.35;2188.05
South Carolina;Grayson;Ernestine;6;319.47;999.13;664.70;3988.18
South Carolina;Griebel;Diane;6;210.59;896.77;520.42;3122.53
South Carolina;Groome;Erin;5;70.49;448.38;243.66;1218.28
South Carolina;Haemon;Cletus;4;329.31;856.04;505.65;2022.59
South Carolina;Hagae;Alinor;11;248.97;794.89;662.74;7290.09
South Carolina;Hallahan;Phil;7;106.08;946.18;532.39;3726.74
South Carolina;Hanas;Judi;6;93.93;844.74;559.52;3357.14
South Carolina;Hapke;Arturo;4;567.84;868.61;703.06;2812.24
South Carolina;Harriman;Perry;3;740.83;833.41;794.30;2382.89
South Carolina;Hartvickson;Carol;10;76.81;955.30;524.10;5241.02
South Carolina;Hartvickson;E.;3;93.19;801.77;360.67;1082.00
South Carolina;Hass;Billie;6;324.15;949.71;571.12;3426.71
South Carolina;Hatterick;H.;6;129.83;748.52;348.90;2093.40
South Carolina;Hatterick;Verdeen;7;53.92;993.80;583.35;4083.45
South Carolina;Hayne;Marilynn;8;110.25;904.92;439.99;3519.94
South Carolina;Heckman;Carole;6;249.80;524.08;381.04;2286.21
South Carolina;Herman;Francisca;3;45.36;169.26;96.31;288.94
South Carolina;Hester;Jacquelyn;5;259.25;678.02;511.93;2559.63
South Carolina;Hilterbran;Masao;1;442.92;442.92;442.92;442.92
South Carolina;Hood;Kyley;5;241.48;981.81;757.80;3788.99
South Carolina;Hoskins;Yiu Kwok;6;162.49;721.09;403.84;2423.06
South Carolina;Houseman;Dominick;4;116.95;857.55;535.73;2142.91
South Carolina;Huffman;Kindra;4;108.05;959.14;534.40;2137.59
South Carolina;Hughs;Noel;3;36.35;734.09;438.24;1314.71
South Carolina;Hulett;Michael John;6;90.73;877.91;453.16;2718.98
South Carolina;Hulette;Marla;5;70.68;774.39;500.32;2501.61
South Carolina;Ingram;Ora;2;185.65;917.53;551.59;1103.18
South Carolina;Jantzer;Charlotee;4;105.73;777.44;503.25;2012.99
South Carolina;Jarmillo;Melvyn;5;33.67;793.04;412.04;2060.22
South Carolina;Jarmillo;Rosa;3;190.74;447.54;361.60;1084.80
South Carolina;Jarvis;Shandi;6;99.54;944.11;340.65;2043.91
South Carolina;Javidi;Gary;6;181.85;860.78;512.55;3075.32
South Carolina;Johnson;Heather;6;110.30;872.88;549.76;3298.55
South Carolina;Jur;Arthur;5;67.70;905.47;519.39;2596.94
South Carolina;Kanagy;Marchie;5;192.37;359.85;266.86;1334.29
South Carolina;Kenney;Jade;3;440.03;710.80;560.11;1680.33
South Carolina;Kneipple;Jerrie;6;105.53;857.40;442.80;2656.80
South Carolina;Knippenberg;Tressa;4;122.08;816.15;591.30;2365.19
South Carolina;Kolosso;Ayanaa;2;793.97;858.87;826.42;1652.84
South Carolina;Koman;Michelle;3;293.28;499.60;379.89;1139.66
South Carolina;Kosanovich;Clay;1;993.12;993.12;993.12;993.12
South Carolina;Kreutzer;Judith;7;183.14;917.80;508.90;3562.30
South Carolina;Kruse;Marleen;3;324.95;744.78;488.32;1464.97
South Carolina;Kuhlman;Bertie;2;579.34;988.34;783.84;1567.68
South Carolina;Kunkle;Talmadge;2;526.36;738.28;632.32;1264.64
South Carolina;Landry;Marloe;4;189.71;559.49;353.68;1414.70
South Carolina;Lascano;Shandi;5;376.21;937.98;572.59;2862.96
South Carolina;Lascano;Shanieadin;5;61.46;799.34;352.43;1762.16
South Carolina;Lee;Philomina;10;35.57;947.14;564.67;5646.73
South Carolina;Levinson;Mina;1;326.68;326.68;326.68;326.68
South Carolina;Leyba;Ross;6;62.55;730.53;379.65;2277.89
South Carolina;Lipp;Nelson;6;129.06;925.98;619.76;3718.59
South Carolina;Little;Joanne;8;42.56;881.26;381.50;3051.98
South Carolina;Lombardi;Katerina;6;189.81;949.44;639.18;3835.09
South Carolina;Luke;Onita;2;294.72;597.19;445.96;891.91
South Carolina;Lutes;W. Dale;4;121.98;749.18;385.94;1543.74
South Carolina;Maccietto;Zoey;7;22.95;969.81;389.87;2729.06
South Carolina;Madlener;Cathy;3;506.58;807.01;641.88;1925.64
South Carolina;Maier;Clyde;5;59.78;634.63;313.99;1569.95
South Carolina;Markrud;Jeannet;11;60.56;967.86;569.10;6260.11
South Carolina;Marmaro;Heather;6;204.33;941.43;591.69;3550.13
South Carolina;Marrone;Marina;4;194.52;829.72;520.42;2081.67
South Carolina;Mashburn;Louanna;5;168.20;507.69;299.51;1497.57
South Carolina;Masser;Audie;6;208.72;982.32;491.33;2947.98
South Carolina;Mayber;Juan;3;116.37;803.94;514.55;1543.65
South Carolina;Mazza;Tanisha;9;71.42;975.01;468.65;4217.89
South Carolina;Mc Coy;Maryan;4;56.84;625.05;382.09;1528.37
South Carolina;McCarthy;Branna;2;150.13;319.54;234.84;469.67
South Carolina;McClease;Joanna;3;38.91;964.25;502.43;1507.29
South Carolina;McCool;Tauni;2;303.02;552.90;427.96;855.92
South Carolina;McGhee;Kamal;6;207.43;977.03;567.52;3405.14
South Carolina;McKenna;Betty;1;596.10;596.10;596.10;596.10
South Carolina;Mccurry;Hoai;10;43.86;990.00;433.42;4334.19
South Carolina;Melchior;Karissa;2;24.95;364.07;194.51;389.02
South Carolina;Melchior;Trevor;2;814.92;883.77;849.35;1698.69
South Carolina;Mercurio;Adria;6;251.54;966.83;496.83;2980.96
South Carolina;Mercurio;Lino;10;253.44;960.07;608.44;6084.43
South Carolina;Meuller;Winifred;5;76.13;692.53;369.32;1846.61
South Carolina;Meyers;Randee;7;180.52;836.71;448.70;3140.89
South Carolina;Millar;Ron;4;251.40;849.36;658.86;2635.43
South Carolina;Mohar;Geoff;7;435.75;908.74;598.34;4188.38
South Carolina;Montoya;Josef;2;258.87;563.40;411.13;822.27
South Carolina;Montoya;Stan;5;23.64;997.98;510.87;2554.37
South Carolina;Morlan;Lona;1;618.81;618.81;618.81;618.81
South Carolina;Mosticchio;Lindy;6;411.94;848.11;606.37;3638.24
South Carolina;Munn;Jo Ellen;4;211.90;976.85;617.95;2471.81
South Carolina;Musungu;Ernest;6;134.13;903.01;430.00;2580.02
South Carolina;Nejedly;Carolina;4;317.10;773.44;472.20;1888.79
South Carolina;Nightingale;Lanna;4;109.01;669.50;404.57;1618.27
South Carolina;Nopier;Aaron;4;106.59;830.97;474.40;1897.60
South Carolina;Ohnheiser;Rhoda;5;60.61;944.10;693.21;3466.03
South Carolina;Olquin;Esther;7;243.61;819.78;603.72;4226.02
South Carolina;Oneal;Audrey;2;886.06;957.97;922.01;1844.03
South Carolina;Otis;Eric;5;554.37;978.70;751.06;3755.32
South Carolina;Otte;Randall;6;326.91;857.50;642.01;3852.08
South Carolina;Pacino;Vee;3;73.96;689.86;306.73;920.20
South Carolina;Pacioretty;Gerald;4;574.27;969.88;792.86;3171.44
South Carolina;Palmer;Guadalupe (Lou);7;20.57;640.60;422.91;2960.34
South Carolina;Pancoast;Mylene;6;165.76;763.37;477.20;2863.21
South Carolina;Paolini;Vikki;2;634.71;957.56;796.13;1592.27
South Carolina;Parsons;Mohammad;2;236.82;344.96;290.89;581.78
South Carolina;Peak;Gracia;7;311.35;764.71;556.70;3896.88
South Carolina;Perez, Jr.;Yahia;5;126.79;874.13;474.78;2373.92
South Carolina;Pickett;Jennings;5;293.20;680.49;574.82;2874.09
South Carolina;Pinter;Marlys;5;52.04;851.48;472.36;2361.79
South Carolina;Piserchio;Raeann;5;360.01;885.20;607.13;3035.67
South Carolina;Pitson;Dea;4;165.14;911.37;440.32;1761.28
South Carolina;Plant;Clair;1;135.01;135.01;135.01;135.01
South Carolina;Ploog;Anamarie;6;245.25;829.10;627.11;3762.63
South Carolina;Pobrislo;Gregg;5;431.35;934.08;742.08;3710.41
South Carolina;Pokorney;Wei;6;279.84;918.32;472.09;2832.52
South Carolina;Porcella;Logan;7;269.01;844.68;506.82;3547.75
South Carolina;Powell;Shanay;3;363.07;992.90;747.99;2243.98
South Carolina;Pratt;Evelyn;5;478.34;989.57;701.60;3508.00
South Carolina;Prien;Aldeen;1;738.00;738.00;738.00;738.00
South Carolina;Prodes;Farangis;9;41.68;941.47;495.32;4457.87
South Carolina;Prodes;Lyle;3;580.96;926.61;717.20;2151.60
South Carolina;Proetto;Murray;5;68.81;749.37;397.66;1988.28
South Carolina;Quesada;Thad;7;283.22;826.60;563.74;3946.21
South Carolina;Ragland;Larasa;3;109.68;812.37;370.63;1111.88
South Carolina;Randolph;Cyndy;4;313.49;794.60;519.55;2078.19
South Carolina;Rangel;Chanin;8;47.59;928.96;532.54;4260.36
South Carolina;Remington;Barney;4;26.72;451.68;196.15;784.59
South Carolina;Renner;Ron;6;134.94;988.49;564.34;3386.01
South Carolina;Rewinkel;Mariano;2;877.82;930.26;904.04;1808.08
South Carolina;Ribal;Jeanne;4;169.03;617.18;436.86;1747.43
South Carolina;Romero;Garilyn;6;28.01;873.59;446.36;2678.14
South Carolina;Root;Cathey;8;107.09;860.41;522.25;4178.04
South Carolina;Rosendo;Marilee;5;112.31;920.73;485.01;2425.06
South Carolina;Royal;Stacey;7;80.98;862.65;443.91;3107.40
South Carolina;Russo;Betty;6;245.95;851.15;701.40;4208.40
South Carolina;Ruybol;Mauricio;4;40.45;989.42;617.91;2471.66
South Carolina;Sall;Jovita;7;63.42;335.75;168.83;1181.79
South Carolina;Sample;Amber;5;160.10;606.89;375.54;1877.70
South Carolina;Sandoval, Jr.;Mary Jean;8;176.13;744.32;514.79;4118.29
South Carolina;Saunders;Vince;5;577.59;946.30;731.25;3656.24
South Carolina;Sayers;Carl Bryant;11;28.61;966.05;394.48;4339.30
South Carolina;Schoenfeld;Mona;4;190.50;707.89;421.74;1686.96
South Carolina;Schultheis;Elanor;1;991.86;991.86;991.86;991.86
South Carolina;Sewell;Tennie;5;60.35;326.55;175.46;877.29
South Carolina;Shekell;Ermias;3;297.75;864.25;514.08;1542.23
South Carolina;Sheldon;Harriet;1;355.85;355.85;355.85;355.85
South Carolina;Sinnamon;Jennie;2;677.13;700.08;688.61;1377.21
South Carolina;Skillman;Aranda;6;194.92;983.36;714.13;4284.80
South Carolina;Small;Elke;5;199.49;807.82;486.64;2433.22
South Carolina;Smarr;Gonzalo;8;96.83;947.08;464.77;3718.15
South Carolina;Smigowski;Geri;7;261.73;949.42;519.36;3635.49
South Carolina;Sneddon;Rami;2;27.66;830.93;429.29;858.59
South Carolina;Soden;Leman;7;101.44;848.64;421.76;2952.34
South Carolina;Sonneborn;Vonetta;3;132.86;868.73;482.70;1448.11
South Carolina;Sorenson;Samantha;1;792.97;792.97;792.97;792.97
South Carolina;Spark;Russ;1;172.96;172.96;172.96;172.96
South Carolina;Speaks;Elaina;5;352.37;914.66;626.20;3130.99
South Carolina;Springate;Francis;3;387.48;988.04;592.47;1777.42
South Carolina;Srebert;Gwendolyn;5;365.20;924.29;612.14;3060.72
South Carolina;St. Aubyn;Pax;1;688.21;688.21;688.21;688.21
South Carolina;Staloch;Mustafa;5;50.48;435.22;234.62;1173.09
South Carolina;Stam;Heysel;2;23.31;493.11;258.21;516.42
South Carolina;Stapleton;Carl;4;114.99;865.35;493.02;1972.07
South Carolina;Stein;Pasquale;5;349.98;751.86;470.59;2352.96
South Carolina;Stephenson;Leshu;6;123.80;913.43;635.11;3810.63
South Carolina;Stever;Sharone;8;105.62;997.27;611.33;4890.61
South Carolina;Stockham;Patta;2;790.65;852.28;821.46;1642.93
South Carolina;Strou;Lisa;5;128.59;983.87;572.74;2863.69
South Carolina;Struck;Wreatha;8;263.38;846.85;472.53;3780.25
South Carolina;Stueber, Jr.;Hoai;8;35.23;758.25;307.85;2462.78
South Carolina;Stumm;Karel;7;83.16;946.59;564.17;3949.17
South Carolina;Suleiman;Jesse;7;120.80;988.38;550.57;3853.96
South Carolina;Sumdstrom;Viola;7;47.65;951.47;480.20;3361.40
South Carolina;Supernaw;Justine;4;401.47;614.90;510.87;2043.47
South Carolina;Swerdfeger;Wildon;5;210.83;973.28;660.11;3300.54
South Carolina;Swift;Cathie;2;382.62;567.76;475.19;950.38
South Carolina;Szigethy;Walter;5;64.30;828.04;570.82;2854.11
South Carolina;Tamichi;Harold;5;75.25;908.81;357.12;1785.59
South Carolina;Teh;Glin;5;261.28;689.26;455.29;2276.44
South Carolina;Tejan;Birgitta;11;24.05;884.59;375.48;4130.32
South Carolina;Tejan;Marsha;8;45.38;862.90;421.00;3367.99
South Carolina;Telson;Jessamyn;7;112.47;920.24;437.45;3062.18
South Carolina;Tezak;Steven;4;192.13;878.74;481.50;1926.01
South Carolina;This;Suzette;4;115.09;741.10;411.05;1644.18
South Carolina;Thurlow;Martha (Kay);7;35.86;782.52;341.97;2393.78
South Carolina;Thys;Jamie Ann;7;120.83;834.16;516.00;3612.03
South Carolina;Tolton;Jacquelyn;4;124.10;783.19;377.50;1509.98
South Carolina;Tompach;Walta;4;68.45;911.32;520.29;2081.15
South Carolina;Topliss;Jeannette;9;86.99;990.81;502.05;4518.46
South Carolina;Torri;Matt;9;182.24;956.08;471.31;4241.80
South Carolina;Touchstone;Uriel;7;188.93;944.36;530.27;3711.91
South Carolina;Toyne;Ira;4;192.86;834.64;450.77;1803.10
South Carolina;Tran;Thad;5;44.48;838.90;502.14;2510.70
South Carolina;Travis;Tomas;3;665.60;970.19;822.46;2467.38
South Carolina;Triner;Ciro;5;548.25;964.95;826.59;4132.97
South Carolina;Tropp;Chey;4;83.75;644.50;476.62;1906.48
South Carolina;Tropp;H.;4;22.75;611.05;322.61;1290.45
South Carolina;Troyer;Ragan;6;452.06;971.03;720.12;4320.74
South Carolina;Turcios;Wayne;3;582.09;919.98;711.17;2133.51
South Carolina;Turner;Wathalee;4;486.96;999.59;716.28;2865.11
South Carolina;Tutt;Ursula;3;281.05;596.07;410.55;1231.64
South Carolina;Vaccaro;Billy;2;66.41;839.95;453.18;906.36
South Carolina;Van Duyn;Leah;7;38.48;919.05;507.25;3550.75
South Carolina;Van Horn;Reva;3;162.83;863.37;509.00;1526.99
South Carolina;Vanscoy;Hallie;2;470.36;592.43;531.39;1062.79
South Carolina;Vanzwol;Eric;3;70.84;368.71;265.45;796.34
South Carolina;Vatnsdal;Chester;5;161.51;693.47;415.50;2077.50
South Carolina;Vaughn;Chandria;7;161.92;951.16;536.90;3758.31
South Carolina;Vawter;Jade;7;158.85;822.53;467.89;3275.21
South Carolina;Verity;Khristy;10;74.02;978.62;363.53;3635.29
South Carolina;Verma;M. Stephen;3;204.17;704.62;389.77;1169.30
South Carolina;Vernon;Sydney;4;401.51;854.95;695.06;2780.25
South Carolina;Vezina;W.;3;343.44;888.92;564.36;1693.09
South Carolina;Vialpando;V. Diane;5;62.61;847.69;426.61;2133.05
South Carolina;Villalobos;Sherena;9;175.13;897.84;546.25;4916.28
South Carolina;Virden;Murray;4;430.86;826.47;690.00;2760.02
South Carolina;Vizcarra;Luann;2;307.07;835.94;571.50;1143.01
South Carolina;Vuong;Lelia;4;21.60;906.07;493.44;1973.77
South Carolina;Waclawczyk;Jarrell;1;600.14;600.14;600.14;600.14
South Carolina;Waggoner;Rosealee;4;324.01;938.49;627.10;2508.40
South Carolina;Waling;Livia;6;61.57;892.57;523.52;3141.11
South Carolina;Wardle;Danetta;5;285.97;996.16;663.60;3318.00
South Carolina;Warfield;Susana;5;152.93;978.39;580.28;2901.41
South Carolina;Watkins;Helena;4;142.42;902.39;545.52;2182.07
South Carolina;Welge;Clinton;3;417.64;977.37;699.64;2098.91
South Carolina;Wentz;Danny;5;210.52;789.24;577.84;2889.21
South Carolina;Weyerhaeuser;D. C. Dutch;12;43.59;802.61;509.77;6117.22
South Carolina;White;Sonja;6;265.36;982.70;589.98;3539.90
South Carolina;Whitehouse;Cian;8;47.33;756.36;406.92;3255.33
South Carolina;Whitesides;Malia;5;220.56;883.00;509.55;2547.73
South Carolina;Whitmer;Tyrone;6;51.36;906.53;545.11;3270.65
South Carolina;Wiegeric;Angelina;7;446.64;869.92;594.09;4158.65
South Carolina;Wight;Bonnie;8;158.21;970.27;483.60;3868.84
South Carolina;Wikberg;Teresa;6;77.62;901.51;339.97;2039.84
South Carolina;Wiley;Jilleane;10;166.31;859.00;486.44;4864.44
South Carolina;Wilsey;Mary Frances;4;143.55;611.50;370.94;1483.77
South Carolina;Winningham;Audrey;5;125.32;866.36;373.15;1865.75
South Carolina;Witt;Mildred;3;519.24;925.57;695.80;2087.39
South Carolina;Wolter;L. Albert;5;372.06;846.03;582.15;2910.75
South Carolina;Womack;Rocky;5;282.39;706.32;474.30;2371.52
South Carolina;Wynne;Delta;10;84.95;714.26;375.66;3756.58
South Carolina;Wyro;Sharron;6;205.25;628.59;459.03;2754.19
South Carolina;Yost;Naldo;7;227.75;763.89;537.82;3764.76
South Carolina;Zehr;Theodore;4;185.51;717.30;431.98;1727.92
South Carolina;Zhu;Colonel;3;415.39;928.82;721.26;2163.78
South Carolina;Zobairi;Hugh;5;69.81;972.85;313.53;1567.66
South Dakota;Abbassi;Rebekah;8;246.41;988.98;438.78;3510.21
South Dakota;Abels;Cheryl;7;368.78;986.94;703.77;4926.36
South Dakota;Abner;Beth;5;257.47;940.21;480.46;2402.31
South Dakota;Aguilliar;Deena;1;815.96;815.96;815.96;815.96
South Dakota;Aguilliar;Zoey;6;262.07;968.94;522.94;3137.62
South Dakota;Ahlering;Cindy;6;192.25;850.52;591.74;3550.42
South Dakota;Albenberg;Ellen;9;33.36;960.65;498.00;4481.97
South Dakota;Albert;Kiesha;7;201.43;923.85;462.86;3240.02
South Dakota;Albritton;Williams;5;190.75;770.80;448.35;2241.77
South Dakota;Alley;Yolanda;4;351.86;969.52;569.63;2278.51
